Team Names	Points per Game	Average Scoring Margin	Yards per Point	Yards per Point Margin	Points per Play	Points per Play Margin	Touchdowns per Game	Red Zone Scoring Attempts per Game	Red Zone Scores per Game (TDs only)	Red Zone Scoring Percentage (TD only)	Extra Point Attempts per Game	Extra Points Made per Game	Two Point Conversion Attempts per Game	Two Point Conversions per Game	Points per Field Goal Attempt	Extra Point Conversion Percentage	Two Point Conversion Percentage	Offensive Touchdowns per Game	Defensive Touchdowns per Game	Special Teams Touchdowns per Game	Offensive Points per Game (Estimated)	Defensive Points per Game (Estimated)	Special Teams Points per Game (Estimated)	Offensive Point Share Percentage (Estimated)	1st Quarter Points/Game	2nd Quarter Points/Game	3rd Quarter Points/Game	4th Quarter Points/Game	Overtime Points/Game	1st Half Points/Game	2nd Half Points/Game	1st Quarter Time of Possession Share %	2nd Quarter Time of Possession Share %	3rd Quarter Time of Possession Share %	4th Quarter Time of Possession Share %	1st Half Time of Possession Share %	2nd Half Time of Possession Share %	Yards per Game	Plays per Game	Yards per Play	First Downs per Game	Third Downs per Game	Third Down Conversions per Game	Fourth Downs per Game	Fourth Down Conversions per Game	Average Time of Possession (Excluding OT)	Time of Possession Percentage (Net of OT)	First Downs per Play	Third Down Conversion Percentage	Fourth Down Conversion Percentage	Punts per Play	Punts per Offensive Score	Rushing Attempts per Game	Rushing Yards per Game	Rushing First Downs per Game	Rushing Touchdowns per Game	Yards per Rush Attempt	Rushing Play Percentage 	Rushing Touchdown Percentage	Rushing First Down Percentage	Rushing Yards Percentage	Pass Attempts per Game	Completions per Game	Incompletions per Game	Completion Percentage	Passing Yards per Game	Yards per Pass Attempt	Yards per Completion	Passing Touchdowns per Game	Passing Touchdown Percentage	QB Sacked per Game	QB Sacked Percentage	Passing First Downs per Game	Passing First Down Percentage	Average Team Passer Rating	Passing Play Percentage	Passing Yards Percentage	Non-Offensive Touchdowns per Game	Field Goal Attempts per Game	Field Goals Made per Game	Field Goals Got Blocked per Game	Punt Attempts per Game	Punts Got Blocked per Game	Gross Punt Yards per Game	Net Punt Yards per Game	Kickoffs per Game	Touchbacks per Game	Kickoff Touchback Percentage	Field Goal Conversion Percentage	Field Goal Got Blocked Percentage	Field Goal Conversion Percentage (Excluding Blocks) 	Punt Blocked Percentage	Net Yards per Punt Attempt	Gross Yards per Successful Punt	Net Yards per Successful Punt	Opponent Points per Game	Opp Yards per Point	Opponent Points per Play	Opponent Touchdowns per Game	Opponent Red Zone Scoring Attempts per Game	Opponent Red Zone Scores per Game (TDs only)	Opponent Red Zone Scoring Percentage (TD only)	Opponent Extra Point Attempts per Game	Opponent Extra Points Made per Game	Opponent Two Point Conversion Attempts per Game	Opponent Two Point Conversions per Game	Opponent Points per Field Goal Attempt	Opponent Extra Point Conversion Percentage	Opponent Two Point Conversion Percentage	Opponent Offensive Touchdowns per Game	Opponent Defensive Touchdowns per Game	Opponent Special Teams Touchdowns per Game	Opponent Offensive Points per Game (Estimated)	Opponent Defensive Points per Game (Estimated)	Opponent Special Teams Points per Game (Estimated)	Opponent Offensive Point Share Percentage (Estimated)	Opp 1st Quarter Points/Game	Opp 2nd Quarter Points/Game	Opp 3rd Quarter Points/Game	Opp 4th Quarter Points/Game	Opp Overtime Points/Game	Opponent 1st Half Points/Game	Opponent 2nd Half Points/Game	Opponent Yards per Game	Opponent Plays per Game	Opponent Yards per Play	Opponent First Downs per Game	Opponent Third Downs per Game	Opponent Third Down Conversions per Game	Opponent Fourth Downs per Game	Opponent Fourth Down Conversions per Game	Opponent Average Time of Possession (Net of OT)	Opponent Time of Possession Percentage (Net of OT)	Opponent First Downs per Play	Opponent Third Down Conversion Percentage	Opponent Fourth Down Conversion Percentage	Opponent Punts per Play	Opponent Punts per Offensive Score	Opponent Rushing Attempts per Game	Opponent Rushing Yards per Game	Opponent Rushing First Downs per Game	Opponent Rushing Touchdowns per Game	Opponent Yards per Rush Attempt	Opponent Rushing Play Percentage 	Opponent Rushing Touchdown Percentage	Opponent Rushing First Down Percentage	Opponent Rushing Yards Percentage	Opponent Pass Attempts per Game	Opponent Completions per Game	Opponent Incompletions per Game	Opponent Completion Percentage	Opponent Passing Yards per Game	Opponent Yards per Pass Attempt	Opponent Yards per Completion	Opponent Passing First Downs per Game	Opponent Passing Touchdowns per Game	Opponent Passing Touchdown Percentage	Opponent Average Team Passer Rating	Sack Percentage	Opponent Passing Play Percentage	Opponent Passing Yards Percentage	Sacks per Game	Opponent Passing First Down Percentage	Opponent Non-Offensive Touchdowns per Game	Opponent Field Goal Attempts per Game	Opponent Field Goals Made per Game	Field Goals Blocked per Game	Opponent Punt Attempts per Game	Punts Blocked per Game	Opponent Gross Punt Yards per Game	Opponent Net Punt Yards per Game	Opponent Kickoffs per Game	Opponent Touchbacks per Game	Opponent Kickoff Touchback Percentage	Opponent Field Goal Conversion Percentage	Block Field Goal Percentage	Opponent Field Goal Conversion Percentage (Net of Blocks) 	Block Punt Percentage	Opponent Net Yards per Punt Attempt	Opponent Gross Yards per Successful Punt	Opponent Net Yards per Successful Punt	Interceptions Thrown per Game	Fumbles per Game	Fumbles Lost per Game	Fumbles Not Lost per Game	Safeties per Game	Giveaways per Game	Turnover Margin per Game	Opponent Interceptions Thrown per Game	Opponent Fumbles per Game	Opponent Fumbles Lost per Game	Opponent Fumbles Not Lost per Game	Opponent Safeties per Game	Takeaways per Game	Interceptions Thrown Percentage	Fumble Recovery Percentage	Giveaway Fumble Recovery Percentage	Takeaway Fumble Recovery Percentage	Opponent Interceptions Thrown Percentage	Opponent Fumble Recovery Percentage	Opponent Giveaway Fumble Recovery Percentage	Opponent Takeaway Fumble Recovery Percentage	Penalties per Game	Penalty Yards per Game	Penalty First Downs per Game	Opponent Penalties per Game	Opponent Penalty Yards per Game	Opponent Penalty First Downs per Game	Penalty Yards per Penalty	Penalties per Play	Opponent Penalty Yards per Penalty	Opponent Penalties per Play
Baltimore	33.1	+14.9	12.3	5.0	0.497	0.186	4.0	4.0	2.7	67.31%	3.7	3.6	0.3	0.1	2.9	97.92%	25.00%	3.6	0.4	0.0	30.6	2.7	0.0	91.9%	8.4	9.5	6.5	8.4	0.2	17.9	14.9	59.09%	47.09%	58.63%	64.61%	53.09%	61.86%	408.2	66.6	6.1	24.1	11.7	5.5	1.5	1.2	34:24	57.36%	0.361	47.37%	75.00%	0.04	0.4	36.8	200.9	11.3	1.4	5.5	55.20%	34.62%	46.96%	49.23%	28.0	18.7	9.3	66.76%	207.2	7.4	11.1	2.2	55.77%	1.8	6.19%	11.1	46.01%	108.4	44.80%	50.77%	0.4	1.8	1.8	0.0	2.4	0.0	110.2	99.4	6.6	3.8	56.98%	95.83%	0.00%	95.83%	0.00%	41.7	46.2	41.7	18.2	17.3	0.310	1.8	2.8	1.2	43.24%	1.5	1.5	0.2	0.2	2.7	95.00%	66.67%	1.7	0.0	0.1	17.6	0.0	0.5	97.0%	2.4	7.9	3.4	4.5	0.0	10.3	7.8	314.6	58.5	5.4	18.2	12.0	4.5	1.2	0.5	25:35	42.64%	0.310	37.18%	40.00%	0.07	1.0	21.1	95.6	4.9	0.8	4.5	36.01%	47.83%	27.12%	30.39%	34.9	20.8	14.1	59.69%	219.0	6.3	10.5	10.7	0.8	47.83%	78.1	6.78%	63.99%	69.61%	2.5	58.90%	0.1	2.2	1.9	0.1	3.8	0.0	178.6	159.5	4.7	2.8	60.66%	89.29%	3.57%	92.59%	0.00%	41.5	46.4	41.5	0.5	1.0	0.4	0.6	0.0	0.9	+0.6	0.8	1.4	0.7	0.7	0.0	1.5	1.92%	54.84%	61.54%	50.00%	2.42%	45.16%	50.00%	38.46%	6.9	57.5	1.7	5.8	45.5	2.5	8.3	0.06	7.8	0.05
Kansas City	28.5	+6.9	13.4	3.5	0.462	0.133	3.2	3.2	1.7	53.66%	3.2	3.0	0.0	0.0	2.6	95.12%	--	2.9	0.2	0.0	26.9	1.6	0.0	94.3%	5.7	11.6	6.2	5.0	0.0	17.3	11.2	47.50%	52.95%	48.07%	46.57%	50.23%	47.32%	381.7	61.8	6.2	21.7	11.9	5.4	0.8	0.5	29:15	48.77%	0.351	45.16%	60.00%	0.05	0.6	22.9	93.0	5.5	1.0	4.1	37.11%	31.71%	25.18%	24.37%	37.2	24.0	13.2	64.46%	288.7	7.8	12.0	1.9	60.98%	1.6	4.16%	13.4	61.70%	104.2	62.89%	75.63%	0.2	2.5	2.2	0.1	3.3	0.1	142.4	134.5	6.2	4.0	64.20%	87.50%	3.12%	90.32%	2.33%	40.7	44.1	41.6	21.6	16.9	0.329	2.5	3.8	2.0	52.00%	1.8	1.5	0.7	0.2	2.4	83.33%	33.33%	2.5	0.1	0.0	21.6	0.5	0.0	97.6%	6.2	4.4	3.6	7.5	0.0	10.5	11.1	364.8	65.6	5.6	22.0	12.4	4.4	1.6	1.0	30:44	51.23%	0.335	35.40%	61.90%	0.06	0.9	27.2	137.7	7.5	1.0	5.1	41.50%	39.39%	33.92%	37.74%	35.5	21.9	13.6	61.69%	227.2	6.4	10.4	12.2	1.5	57.58%	84.7	7.41%	58.50%	62.26%	2.8	55.24%	0.1	1.8	1.5	0.1	3.7	0.0	161.2	144.8	4.9	2.2	45.31%	79.17%	4.17%	82.61%	0.00%	39.2	43.6	39.2	0.2	1.5	0.8	0.8	0.0	1.0	+0.5	1.0	1.3	0.5	0.8	0.0	1.5	0.62%	45.95%	50.00%	41.18%	2.81%	54.05%	58.82%	50.00%	6.8	67.2	2.8	7.2	52.5	2.4	9.9	0.05	7.3	0.06
San Francisco	30.5	+12.9	12.7	2.5	0.469	0.170	3.6	3.9	2.0	50.98%	3.2	3.2	0.1	0.1	2.2	100.00%	100.00%	3.3	0.3	0.0	28.5	2.2	0.0	93.0%	7.2	7.8	7.9	7.7	0.0	14.9	15.6	48.79%	47.81%	58.35%	59.16%	48.30%	58.01%	388.6	65.1	6.0	21.5	13.1	6.0	0.8	0.5	32:07	53.53%	0.330	45.88%	54.55%	0.05	0.6	32.6	149.1	7.0	1.3	4.6	50.12%	36.17%	32.62%	38.36%	30.4	21.2	9.2	69.62%	239.5	7.9	11.3	2.0	55.32%	2.1	6.40%	12.4	57.71%	105.2	49.88%	61.64%	0.3	2.5	1.8	0.2	3.2	0.0	141.2	130.8	6.2	2.8	46.25%	71.88%	6.25%	76.67%	0.00%	41.5	44.8	41.5	17.6	15.2	0.299	2.0	2.3	1.2	50.00%	1.6	1.5	0.6	0.3	2.6	95.24%	50.00%	1.8	0.2	0.0	16.4	1.2	0.0	93.0%	4.5	3.9	4.8	4.2	0.2	8.5	8.9	267.4	58.9	4.5	16.5	11.7	3.4	1.7	0.5	27:53	46.47%	0.279	28.95%	31.82%	0.08	1.5	25.2	116.6	6.9	0.5	4.6	42.69%	26.92%	42.06%	43.61%	30.3	18.5	11.8	61.17%	150.8	5.0	8.1	7.8	1.3	65.38%	80.2	10.25%	57.31%	56.39%	3.5	47.66%	0.2	1.3	1.2	0.0	4.7	0.0	222.1	194.5	4.0	2.8	69.23%	88.24%	0.00%	88.24%	0.00%	41.5	47.3	41.5	0.8	0.9	0.6	0.3	0.0	1.5	+0.5	0.8	1.8	1.1	0.8	0.1	1.9	2.78%	50.00%	33.33%	58.33%	2.79%	50.00%	41.67%	66.67%	6.7	60.7	2.1	7.2	60.5	1.7	9.1	0.05	8.5	0.06
Tampa Bay	29.1	-0.2	13.5	-1.4	0.422	-0.021	3.4	3.8	2.4	63.27%	3.0	2.6	0.4	0.3	2.7	87.18%	80.00%	3.1	0.3	0.0	27.1	2.2	0.0	92.6%	6.8	9.7	4.9	7.6	0.0	16.5	12.5	53.02%	51.73%	53.92%	50.14%	52.38%	51.55%	392.8	68.8	5.7	22.8	13.7	5.6	1.0	0.5	31:19	52.20%	0.332	41.01%	53.85%	0.05	0.7	26.0	94.6	5.2	1.1	3.6	37.77%	31.82%	22.90%	24.08%	39.7	24.3	15.4	61.24%	298.2	7.5	12.3	2.0	59.09%	3.2	7.36%	15.5	68.01%	84.7	62.23%	75.92%	0.3	2.1	1.8	0.0	3.8	0.0	165.7	145.0	6.3	5.6	89.02%	88.89%	0.00%	88.89%	0.00%	38.5	44.0	38.5	29.3	12.1	0.443	3.2	3.8	2.1	55.10%	2.6	2.5	0.5	0.4	2.5	97.06%	71.43%	2.8	0.4	0.0	26.4	2.8	0.0	90.3%	6.1	7.5	7.0	8.3	0.5	13.5	15.3	354.3	66.2	5.4	20.9	13.2	4.5	1.7	0.8	28:40	47.80%	0.316	33.92%	50.00%	0.06	0.7	22.2	75.5	4.2	0.6	3.4	33.49%	19.05%	20.22%	21.30%	41.4	25.8	15.6	62.27%	278.8	6.7	10.8	14.2	2.2	69.05%	95.1	5.94%	66.51%	78.70%	2.6	67.65%	0.4	2.6	2.2	0.0	3.9	0.0	185.5	172.5	6.2	4.8	77.50%	82.35%	0.00%	82.35%	0.00%	44.0	47.3	44.0	1.8	1.4	0.7	0.7	0.0	2.5	-0.8	0.7	1.7	1.0	0.7	0.1	1.7	4.46%	55.00%	50.00%	59.09%	1.67%	45.00%	40.91%	50.00%	8.2	69.2	2.1	7.7	67.2	2.5	8.5	0.06	8.7	0.06
New Orleans	26.5	+3.7	14.0	0.9	0.422	0.061	2.8	3.6	2.0	55.32%	2.6	2.5	0.2	0.0	2.6	97.06%	0.00%	2.6	0.2	0.1	25.0	1.2	0.5	93.4%	5.5	7.1	6.8	7.1	0.0	12.6	13.8	57.58%	49.12%	53.90%	51.63%	53.35%	52.76%	369.4	62.7	5.9	20.9	12.3	5.2	0.9	0.4	31:50	53.06%	0.334	42.50%	41.67%	0.06	0.7	24.2	108.0	6.1	0.6	4.5	38.53%	21.62%	29.04%	29.24%	36.9	26.2	10.7	71.04%	261.4	7.1	10.0	2.0	70.27%	1.6	4.19%	13.8	66.18%	105.0	61.47%	70.76%	0.2	2.5	2.2	0.0	3.6	0.0	165.8	154.7	5.8	4.6	80.00%	87.88%	0.00%	87.88%	0.00%	42.8	45.9	42.8	22.8	14.9	0.361	2.6	3.2	1.9	59.52%	2.3	2.1	0.2	0.1	2.7	90.00%	33.33%	2.5	0.0	0.1	22.6	0.0	0.5	97.7%	3.5	6.5	5.2	7.5	0.0	10.1	12.7	338.3	63.1	5.4	20.2	13.0	4.6	1.5	0.7	28:09	46.94%	0.320	35.50%	45.00%	0.06	1.0	21.8	94.2	4.6	0.7	4.3	34.63%	26.47%	22.90%	27.85%	37.9	23.8	14.1	62.88%	244.1	6.4	10.2	12.7	1.8	70.59%	90.7	8.02%	65.37%	72.15%	3.3	62.98%	0.1	1.8	1.6	0.0	4.1	0.1	175.2	150.7	5.1	2.8	56.06%	91.30%	0.00%	91.30%	1.89%	37.0	43.8	37.7	0.5	0.6	0.2	0.5	0.1	0.6	+0.8	0.8	1.0	0.6	0.4	0.0	1.5	1.25%	66.67%	75.00%	61.54%	2.23%	33.33%	38.46%	25.00%	7.7	66.9	1.0	5.7	42.6	2.8	8.7	0.06	7.5	0.05
Dallas	25.7	+5.2	16.8	-0.9	0.385	0.058	3.0	3.5	2.0	56.52%	2.8	2.8	0.2	0.2	2.0	100.00%	66.67%	2.9	0.1	0.0	25.1	0.5	0.0	97.9%	4.2	7.5	5.2	8.8	0.0	11.7	14.0	49.97%	51.75%	45.27%	47.12%	50.86%	46.19%	430.8	66.7	6.5	24.3	12.5	6.0	0.9	0.3	29:07	48.53%	0.364	48.15%	33.33%	0.05	0.7	27.1	124.1	7.0	1.1	4.6	40.60%	35.90%	28.80%	28.80%	38.2	25.0	13.2	65.39%	306.8	8.0	12.3	1.8	61.54%	1.4	3.50%	15.1	62.03%	98.0	59.40%	71.20%	0.1	2.3	1.5	0.1	3.2	0.1	129.6	116.3	5.3	2.8	52.17%	66.67%	3.33%	68.97%	2.44%	36.9	42.1	37.8	20.5	15.9	0.327	2.2	3.6	1.8	48.94%	2.1	1.9	0.2	0.1	2.5	92.59%	50.00%	2.2	0.0	0.0	20.7	0.0	0.0	100.0%	5.3	6.8	5.0	3.5	0.0	12.1	8.5	326.2	62.8	5.2	20.6	12.5	4.3	1.2	0.7	30:53	51.47%	0.328	34.36%	56.25%	0.07	1.1	26.4	109.8	6.9	0.9	4.2	41.98%	41.38%	33.58%	33.67%	33.8	22.1	11.8	65.23%	216.4	6.4	9.8	11.2	1.3	58.62%	93.6	7.17%	58.02%	66.33%	2.6	54.10%	0.0	2.0	1.7	0.0	4.3	0.0	193.8	181.8	4.8	3.5	74.19%	84.62%	0.00%	84.62%	0.00%	42.2	45.0	42.2	0.8	0.9	0.4	0.5	0.0	1.2	-0.2	0.4	1.3	0.7	0.6	0.0	1.1	2.21%	55.17%	58.33%	52.94%	1.14%	44.83%	47.06%	41.67%	7.2	68.5	2.2	7.0	60.5	2.5	9.6	0.06	8.6	0.05
New England	26.0	+13.1	13.6	6.9	0.373	0.153	3.1	4.0	1.9	48.08%	2.8	2.4	0.2	0.1	2.2	83.78%	33.33%	2.6	0.3	0.2	23.2	2.3	1.1	87.2%	8.0	6.0	6.4	5.6	0.0	14.0	12.0	51.96%	53.30%	52.91%	54.69%	52.63%	53.80%	354.4	69.8	5.1	21.4	14.6	5.5	0.9	0.4	31:55	53.21%	0.307	37.37%	41.67%	0.08	1.1	27.2	96.2	6.3	1.1	3.5	38.92%	35.00%	29.50%	27.13%	40.7	24.7	16.0	60.68%	258.2	6.3	10.5	1.5	50.00%	1.9	4.51%	13.2	61.51%	86.8	61.08%	72.87%	0.5	2.2	1.6	0.2	5.4	0.0	240.5	221.8	5.7	3.6	63.51%	75.00%	7.14%	80.77%	0.00%	41.2	44.7	41.2	12.9	20.5	0.220	1.5	1.5	0.8	50.00%	1.5	1.4	0.0	0.0	2.6	94.74%	--	1.2	0.3	0.0	10.8	2.2	0.0	83.4%	2.3	5.2	2.8	2.5	0.0	7.5	5.4	264.8	58.8	4.5	15.5	12.2	2.8	1.3	0.5	28:04	46.79%	0.264	22.64%	35.29%	0.10	2.5	22.2	93.0	4.2	0.5	4.2	37.70%	31.58%	26.73%	35.12%	33.5	18.8	14.7	56.09%	171.8	5.1	9.2	8.8	0.7	47.37%	59.7	8.61%	62.30%	64.88%	3.2	56.44%	0.3	1.1	0.9	0.0	5.9	0.3	252.8	232.2	3.5	1.8	51.11%	85.71%	0.00%	85.71%	5.19%	39.2	45.0	41.4	0.6	0.6	0.3	0.3	0.1	0.9	+1.5	1.6	1.8	0.8	1.0	0.0	2.4	1.51%	45.16%	50.00%	43.48%	4.83%	54.84%	56.52%	50.00%	6.2	54.9	1.9	7.0	62.6	2.6	8.8	0.05	8.9	0.05
Tennessee	24.5	+4.8	14.2	4.3	0.416	0.120	3.2	2.8	2.1	72.97%	3.1	2.9	0.2	0.1	1.4	95.00%	50.00%	2.9	0.2	0.1	22.3	1.8	0.5	90.6%	3.7	5.4	6.8	8.5	0.0	9.1	15.4	45.78%	42.00%	50.27%	51.85%	43.89%	51.06%	346.8	58.8	5.9	19.3	11.7	4.3	0.8	0.2	28:29	47.47%	0.329	36.84%	27.27%	0.08	1.3	27.1	128.2	6.2	1.2	4.7	46.07%	38.10%	31.87%	36.95%	27.9	18.8	9.2	67.22%	218.7	7.8	11.7	1.7	52.38%	3.8	11.89%	10.8	55.78%	106.8	53.93%	63.05%	0.3	1.3	0.6	0.1	4.9	0.0	233.8	213.5	4.8	2.5	50.79%	47.06%	5.88%	50.00%	0.00%	43.4	47.5	43.4	19.6	18.4	0.296	2.2	2.8	1.8	64.86%	1.9	1.5	0.3	0.2	2.3	80.00%	50.00%	2.2	0.0	0.0	20.0	0.0	0.0	100.0%	5.2	5.8	4.5	4.2	0.0	10.9	8.7	361.6	66.3	5.5	20.7	13.1	4.8	1.5	0.6	31:30	52.53%	0.312	36.47%	40.00%	0.07	1.2	25.5	101.6	5.5	0.7	4.0	38.52%	31.03%	26.77%	28.10%	38.1	24.5	13.6	64.24%	260.0	6.8	10.6	13.4	1.5	68.97%	90.0	6.60%	61.48%	71.90%	2.7	64.68%	0.0	1.9	1.5	0.2	4.4	0.0	201.8	186.1	4.8	3.1	64.52%	76.00%	12.00%	86.36%	0.00%	42.4	46.0	42.4	0.5	1.5	0.6	0.9	0.1	1.2	+0.4	0.8	1.1	0.7	0.4	0.0	1.5	1.93%	61.76%	60.00%	64.29%	2.22%	38.24%	35.71%	40.00%	6.5	62.2	2.4	8.0	68.7	1.8	9.6	0.05	8.6	0.06
Seattle	26.2	+1.5	14.6	0.6	0.398	0.009	3.2	3.8	2.3	61.22%	2.8	2.5	0.3	0.2	2.4	91.67%	50.00%	2.9	0.2	0.0	25.1	1.6	0.0	93.9%	4.4	7.9	5.6	7.6	0.7	12.3	13.2	45.98%	57.95%	49.91%	52.69%	51.97%	52.23%	383.9	65.8	5.8	21.5	12.6	5.1	0.7	0.4	30:58	51.63%	0.327	40.24%	55.56%	0.07	1.0	30.5	140.8	7.8	0.9	4.6	46.38%	29.27%	36.07%	36.67%	32.2	21.5	10.7	66.83%	243.2	7.5	11.3	2.0	63.41%	3.1	8.71%	11.9	55.36%	107.5	53.62%	63.33%	0.2	1.9	1.5	0.0	4.6	0.0	208.7	188.2	5.5	3.8	70.42%	80.00%	0.00%	80.00%	0.00%	40.8	45.2	40.8	24.7	15.2	0.389	2.9	3.4	2.0	59.09%	2.3	2.1	0.5	0.2	2.1	90.00%	28.57%	2.5	0.4	0.1	21.8	2.7	0.5	87.1%	5.7	7.2	3.4	8.4	0.0	12.9	11.8	375.5	63.5	5.9	21.5	11.6	4.4	0.8	0.5	29:01	48.37%	0.338	37.75%	54.55%	0.06	0.8	22.7	104.4	5.3	1.2	4.6	35.76%	39.47%	24.73%	27.80%	39.0	25.0	14.0	64.10%	271.2	7.0	10.8	14.3	1.3	44.74%	86.2	4.34%	64.24%	72.20%	1.8	66.67%	0.5	2.2	1.5	0.1	3.6	0.1	163.6	152.7	5.5	3.9	70.83%	68.97%	3.45%	71.43%	2.13%	42.2	46.2	43.2	0.4	1.7	1.0	0.7	0.0	1.4	+0.8	1.0	1.7	1.2	0.5	0.0	2.2	1.19%	56.82%	40.91%	72.73%	2.56%	43.18%	27.27%	59.09%	7.1	58.3	1.8	6.2	52.2	1.8	8.2	0.05	8.4	0.05
LA Rams	23.9	+3.8	15.7	0.4	0.371	0.070	2.7	3.8	2.2	57.14%	2.5	2.5	0.2	0.0	2.3	100.00%	0.00%	2.4	0.3	0.0	21.8	2.3	0.0	90.4%	3.2	8.5	6.5	5.6	0.0	11.8	12.2	42.00%	52.96%	47.74%	47.56%	47.48%	47.65%	376.2	64.5	5.8	20.8	12.7	4.8	0.8	0.2	28:32	47.57%	0.322	38.18%	20.00%	0.06	0.9	25.4	99.4	6.1	1.2	3.9	39.38%	45.71%	29.26%	26.42%	37.6	23.6	14.0	62.78%	276.8	7.4	11.7	1.2	42.86%	1.5	3.74%	13.2	63.33%	83.7	60.62%	73.58%	0.3	2.2	1.7	0.1	4.0	0.1	186.7	167.5	5.3	4.2	78.26%	75.86%	3.45%	78.57%	1.92%	41.9	47.6	42.7	20.2	16.2	0.301	2.3	3.2	1.9	60.98%	2.2	2.2	0.1	0.0	2.2	96.55%	0.00%	2.1	0.2	0.0	18.7	1.6	0.0	92.0%	3.7	5.5	4.6	6.4	0.0	9.2	11.0	325.5	67.0	4.9	19.8	14.2	5.4	1.8	1.0	31:27	52.43%	0.296	37.84%	56.52%	0.07	1.3	27.6	104.3	5.7	0.7	3.8	41.22%	30.00%	28.68%	32.04%	36.1	22.3	13.8	61.83%	221.2	6.1	9.9	12.4	1.4	60.00%	86.3	8.40%	58.78%	67.96%	3.3	62.40%	0.2	1.8	1.4	0.0	4.8	0.0	212.1	197.4	4.6	3.3	71.67%	75.00%	0.00%	75.00%	0.00%	40.7	43.8	40.7	1.2	1.2	0.5	0.6	0.1	1.7	-0.4	0.7	1.3	0.6	0.7	0.0	1.3	3.07%	50.00%	53.33%	47.06%	1.92%	50.00%	52.94%	46.67%	7.4	56.6	1.5	6.9	55.7	1.8	7.7	0.06	8.0	0.05
