Team Names	Points per Game	Average Scoring Margin	Yards per Point	Yards per Point Margin	Points per Play	Points per Play Margin	Touchdowns per Game	Red Zone Scoring Attempts per Game	Red Zone Scores per Game (TDs only)	Red Zone Scoring Percentage (TD only)	Extra Point Attempts per Game	Extra Points Made per Game	Two Point Conversion Attempts per Game	Two Point Conversions per Game	Points per Field Goal Attempt	Extra Point Conversion Percentage	Two Point Conversion Percentage	Offensive Touchdowns per Game	Defensive Touchdowns per Game	Special Teams Touchdowns per Game	Offensive Points per Game (Estimated)	Defensive Points per Game (Estimated)	Special Teams Points per Game (Estimated)	Offensive Point Share Percentage (Estimated)	1st Quarter Points/Game	2nd Quarter Points/Game	3rd Quarter Points/Game	4th Quarter Points/Game	Overtime Points/Game	1st Half Points/Game	2nd Half Points/Game	1st Quarter Time of Possession Share %	2nd Quarter Time of Possession Share %	3rd Quarter Time of Possession Share %	4th Quarter Time of Possession Share %	1st Half Time of Possession Share %	2nd Half Time of Possession Share %	Yards per Game	Plays per Game	Yards per Play	First Downs per Game	Third Downs per Game	Third Down Conversions per Game	Fourth Downs per Game	Fourth Down Conversions per Game	Average Time of Possession (Excluding OT)	Time of Possession Percentage (Net of OT)	First Downs per Play	Third Down Conversion Percentage	Fourth Down Conversion Percentage	Punts per Play	Punts per Offensive Score	Rushing Attempts per Game	Rushing Yards per Game	Rushing First Downs per Game	Rushing Touchdowns per Game	Yards per Rush Attempt	Rushing Play Percentage 	Rushing Touchdown Percentage	Rushing First Down Percentage	Rushing Yards Percentage	Pass Attempts per Game	Completions per Game	Incompletions per Game	Completion Percentage	Passing Yards per Game	Yards per Pass Attempt	Yards per Completion	Passing Touchdowns per Game	Passing Touchdown Percentage	QB Sacked per Game	QB Sacked Percentage	Passing First Downs per Game	Passing First Down Percentage	Average Team Passer Rating	Passing Play Percentage	Passing Yards Percentage	Non-Offensive Touchdowns per Game	Field Goal Attempts per Game	Field Goals Made per Game	Field Goals Got Blocked per Game	Punt Attempts per Game	Punts Got Blocked per Game	Gross Punt Yards per Game	Net Punt Yards per Game	Kickoffs per Game	Touchbacks per Game	Kickoff Touchback Percentage	Field Goal Conversion Percentage	Field Goal Got Blocked Percentage	Field Goal Conversion Percentage (Excluding Blocks) 	Punt Blocked Percentage	Net Yards per Punt Attempt	Gross Yards per Successful Punt	Net Yards per Successful Punt	Opponent Points per Game	Opp Yards per Point	Opponent Points per Play	Opponent Touchdowns per Game	Opponent Red Zone Scoring Attempts per Game	Opponent Red Zone Scores per Game (TDs only)	Opponent Red Zone Scoring Percentage (TD only)	Opponent Extra Point Attempts per Game	Opponent Extra Points Made per Game	Opponent Two Point Conversion Attempts per Game	Opponent Two Point Conversions per Game	Opponent Points per Field Goal Attempt	Opponent Extra Point Conversion Percentage	Opponent Two Point Conversion Percentage	Opponent Offensive Touchdowns per Game	Opponent Defensive Touchdowns per Game	Opponent Special Teams Touchdowns per Game	Opponent Offensive Points per Game (Estimated)	Opponent Defensive Points per Game (Estimated)	Opponent Special Teams Points per Game (Estimated)	Opponent Offensive Point Share Percentage (Estimated)	Opp 1st Quarter Points/Game	Opp 2nd Quarter Points/Game	Opp 3rd Quarter Points/Game	Opp 4th Quarter Points/Game	Opp Overtime Points/Game	Opponent 1st Half Points/Game	Opponent 2nd Half Points/Game	Opponent Yards per Game	Opponent Plays per Game	Opponent Yards per Play	Opponent First Downs per Game	Opponent Third Downs per Game	Opponent Third Down Conversions per Game	Opponent Fourth Downs per Game	Opponent Fourth Down Conversions per Game	Opponent Average Time of Possession (Net of OT)	Opponent Time of Possession Percentage (Net of OT)	Opponent First Downs per Play	Opponent Third Down Conversion Percentage	Opponent Fourth Down Conversion Percentage	Opponent Punts per Play	Opponent Punts per Offensive Score	Opponent Rushing Attempts per Game	Opponent Rushing Yards per Game	Opponent Rushing First Downs per Game	Opponent Rushing Touchdowns per Game	Opponent Yards per Rush Attempt	Opponent Rushing Play Percentage 	Opponent Rushing Touchdown Percentage	Opponent Rushing First Down Percentage	Opponent Rushing Yards Percentage	Opponent Pass Attempts per Game	Opponent Completions per Game	Opponent Incompletions per Game	Opponent Completion Percentage	Opponent Passing Yards per Game	Opponent Yards per Pass Attempt	Opponent Yards per Completion	Opponent Passing First Downs per Game	Opponent Passing Touchdowns per Game	Opponent Passing Touchdown Percentage	Opponent Average Team Passer Rating	Sack Percentage	Opponent Passing Play Percentage	Opponent Passing Yards Percentage	Sacks per Game	Opponent Passing First Down Percentage	Opponent Non-Offensive Touchdowns per Game	Opponent Field Goal Attempts per Game	Opponent Field Goals Made per Game	Field Goals Blocked per Game	Opponent Punt Attempts per Game	Punts Blocked per Game	Opponent Gross Punt Yards per Game	Opponent Net Punt Yards per Game	Opponent Kickoffs per Game	Opponent Touchbacks per Game	Opponent Kickoff Touchback Percentage	Opponent Field Goal Conversion Percentage	Block Field Goal Percentage	Opponent Field Goal Conversion Percentage (Net of Blocks) 	Block Punt Percentage	Opponent Net Yards per Punt Attempt	Opponent Gross Yards per Successful Punt	Opponent Net Yards per Successful Punt	Interceptions Thrown per Game	Fumbles per Game	Fumbles Lost per Game	Fumbles Not Lost per Game	Safeties per Game	Giveaways per Game	Turnover Margin per Game	Opponent Interceptions Thrown per Game	Opponent Fumbles per Game	Opponent Fumbles Lost per Game	Opponent Fumbles Not Lost per Game	Opponent Safeties per Game	Takeaways per Game	Interceptions Thrown Percentage	Fumble Recovery Percentage	Giveaway Fumble Recovery Percentage	Takeaway Fumble Recovery Percentage	Opponent Interceptions Thrown Percentage	Opponent Fumble Recovery Percentage	Opponent Giveaway Fumble Recovery Percentage	Opponent Takeaway Fumble Recovery Percentage	Penalties per Game	Penalty Yards per Game	Penalty First Downs per Game	Opponent Penalties per Game	Opponent Penalty Yards per Game	Opponent Penalty First Downs per Game	Penalty Yards per Penalty	Penalties per Play	Opponent Penalty Yards per Penalty	Opponent Penalties per Play
Baltimore	33.2	+15.6	12.3	4.8	0.499	0.193	4.0	4.0	2.7	67.19%	3.7	3.6	0.3	0.1	2.9	96.61%	40.00%	3.6	0.4	0.0	30.6	2.8	0.0	91.8%	8.0	9.8	6.6	8.6	0.2	17.8	15.2	59.00%	45.94%	59.17%	66.22%	52.47%	62.88%	407.6	66.5	6.1	24.1	11.7	5.5	1.5	1.1	34:32	57.58%	0.363	47.06%	70.83%	0.04	0.4	37.2	206.0	11.8	1.3	5.5	56.02%	32.81%	48.70%	50.54%	27.5	18.1	9.4	65.68%	201.6	7.3	11.2	2.3	57.81%	1.8	5.98%	10.7	44.30%	109.0	43.98%	49.46%	0.4	1.8	1.8	0.0	2.6	0.1	115.9	102.0	6.6	3.6	53.77%	96.55%	0.00%	96.55%	2.44%	39.8	46.4	40.8	17.6	17.1	0.306	1.8	2.8	1.3	47.73%	1.5	1.3	0.3	0.2	2.6	87.50%	60.00%	1.7	0.0	0.1	16.9	0.0	0.9	95.1%	1.9	7.7	3.1	4.9	0.0	9.6	8.0	300.6	57.6	5.2	17.2	12.1	4.5	1.1	0.4	25:27	42.42%	0.300	37.11%	33.33%	0.07	1.1	21.2	93.4	4.6	0.8	4.4	36.92%	41.38%	26.81%	31.07%	34.0	19.9	14.1	58.46%	207.2	6.1	10.4	10.2	0.9	51.72%	77.5	6.37%	63.08%	68.93%	2.3	59.06%	0.1	1.9	1.7	0.1	4.0	0.0	186.9	169.0	4.6	2.6	57.53%	87.10%	6.45%	93.10%	0.00%	42.2	46.7	42.2	0.5	1.1	0.4	0.7	0.1	0.9	+0.6	0.8	1.4	0.8	0.6	0.0	1.6	1.82%	57.50%	61.11%	54.55%	2.39%	42.50%	45.45%	38.89%	6.8	54.2	1.7	6.1	49.7	2.4	8.0	0.05	8.2	0.05
Kansas City	28.2	+8.9	13.5	4.7	0.462	0.167	3.1	3.1	1.7	54.00%	3.0	2.8	0.1	0.1	2.7	93.75%	50.00%	2.9	0.2	0.1	26.5	1.3	0.4	93.8%	5.6	11.1	6.4	5.1	0.0	16.7	11.5	48.15%	54.46%	45.40%	48.38%	51.30%	46.89%	379.2	61.0	6.2	21.9	11.7	5.6	0.6	0.4	29:27	49.10%	0.359	47.59%	60.00%	0.05	0.6	23.4	98.1	5.8	1.0	4.2	38.42%	32.00%	26.57%	25.86%	36.0	23.6	12.4	65.62%	281.1	7.8	11.9	1.9	60.00%	1.6	4.16%	13.2	60.29%	104.4	61.58%	74.14%	0.2	2.4	2.1	0.1	3.1	0.1	132.9	123.6	6.1	3.8	61.22%	89.47%	2.63%	91.89%	2.04%	40.3	44.3	41.2	19.2	18.2	0.295	2.2	3.6	1.8	50.88%	1.7	1.4	0.6	0.2	2.4	85.19%	33.33%	2.2	0.1	0.0	19.2	0.4	0.0	97.8%	5.0	4.2	3.6	6.5	0.0	9.2	10.1	349.6	65.2	5.4	21.5	12.6	4.7	1.9	1.0	30:32	50.90%	0.330	37.13%	51.61%	0.06	1.0	26.0	128.2	7.2	0.9	4.9	39.88%	38.89%	33.43%	36.66%	36.4	22.0	14.4	60.48%	221.4	6.1	10.1	11.9	1.3	58.33%	80.8	7.18%	60.12%	63.34%	2.8	55.23%	0.1	1.6	1.3	0.1	3.6	0.0	158.7	143.6	4.5	2.0	44.44%	80.77%	3.85%	84.00%	0.00%	39.6	43.8	39.6	0.3	1.2	0.6	0.6	0.0	0.9	+0.5	1.0	1.2	0.4	0.8	0.0	1.4	0.87%	42.50%	50.00%	35.00%	2.75%	57.50%	65.00%	50.00%	6.7	64.3	2.9	7.2	52.8	2.4	9.6	0.05	7.3	0.06
San Francisco	29.9	+10.6	12.7	1.8	0.473	0.153	3.5	3.9	2.1	53.23%	3.1	3.1	0.1	0.1	2.3	98.00%	50.00%	3.2	0.3	0.0	27.9	2.2	0.0	92.7%	6.6	8.4	7.0	7.9	0.0	15.1	14.9	50.08%	46.72%	56.06%	56.75%	48.40%	55.84%	381.1	63.2	6.0	21.0	12.5	5.6	0.8	0.4	31:26	52.40%	0.332	45.00%	58.33%	0.05	0.6	31.1	144.1	6.9	1.4	4.6	49.21%	41.07%	32.74%	37.81%	29.9	20.7	9.2	69.25%	237.0	7.9	11.5	1.8	50.00%	2.2	7.00%	12.2	58.04%	103.1	50.79%	62.19%	0.3	2.4	1.9	0.1	3.2	0.0	145.8	135.1	6.1	3.1	50.00%	76.92%	5.13%	81.08%	0.00%	41.6	44.9	41.6	19.4	14.5	0.320	2.3	2.5	1.5	60.00%	1.9	1.8	0.6	0.2	2.5	96.67%	44.44%	2.1	0.2	0.0	18.1	1.4	0.0	92.6%	4.1	4.7	4.8	5.6	0.2	8.8	10.4	281.8	60.5	4.7	17.8	12.0	4.0	1.6	0.5	28:33	47.60%	0.294	33.33%	32.00%	0.08	1.4	25.1	112.6	6.6	0.7	4.5	41.43%	29.73%	36.84%	39.96%	32.4	19.9	12.6	61.27%	169.2	5.2	8.5	9.4	1.4	62.16%	83.0	8.47%	58.57%	60.04%	3.0	52.63%	0.2	1.2	1.1	0.0	4.7	0.0	222.2	198.2	4.2	2.9	70.15%	85.00%	0.00%	85.00%	0.00%	42.3	47.4	42.3	0.8	1.2	0.6	0.6	0.0	1.4	+0.2	0.8	1.8	0.9	0.8	0.1	1.7	2.72%	51.06%	47.37%	53.57%	2.31%	48.94%	46.43%	52.63%	6.6	58.7	1.9	7.2	59.8	1.9	8.9	0.05	8.2	0.06
Tampa Bay	28.6	+0.6	13.9	-1.6	0.422	0.003	3.4	3.4	2.2	64.81%	3.0	2.7	0.4	0.3	2.3	89.58%	83.33%	3.0	0.4	0.0	26.1	2.6	0.0	90.8%	6.6	10.6	4.4	7.1	0.0	17.2	11.4	52.69%	50.26%	52.76%	50.38%	51.48%	51.19%	397.9	67.9	5.9	22.1	13.6	5.6	1.1	0.6	30:54	51.52%	0.325	41.47%	52.94%	0.05	0.7	25.6	95.1	5.1	0.9	3.7	37.66%	27.78%	22.95%	23.89%	39.4	23.9	15.5	60.63%	302.8	7.7	12.7	2.1	61.11%	2.9	6.94%	15.2	69.12%	84.1	62.34%	76.11%	0.4	2.2	1.7	0.1	3.6	0.0	154.0	136.4	6.1	5.5	89.80%	77.14%	2.86%	79.41%	0.00%	38.3	43.2	38.3	28.1	12.3	0.418	3.0	3.8	1.9	50.00%	2.4	2.4	0.4	0.3	2.6	97.44%	71.43%	2.6	0.4	0.0	24.9	3.2	0.0	88.6%	6.2	7.1	6.3	7.8	0.8	13.2	14.1	343.9	67.1	5.1	20.7	13.6	4.7	1.7	0.8	29:05	48.48%	0.308	34.40%	48.15%	0.06	0.8	22.6	73.8	4.4	0.7	3.3	33.74%	22.92%	21.15%	21.46%	41.5	25.5	16.0	61.45%	270.1	6.5	10.6	13.9	1.9	62.50%	90.0	6.61%	66.26%	78.54%	2.9	67.07%	0.4	2.7	2.3	0.0	4.0	0.0	187.9	175.9	6.1	4.3	71.13%	86.05%	0.00%	86.05%	0.00%	44.0	47.0	44.0	1.9	1.4	0.7	0.8	0.0	2.6	-0.8	0.8	1.7	1.0	0.7	0.1	1.8	4.76%	56.00%	52.17%	59.26%	1.81%	44.00%	40.74%	47.83%	8.3	69.4	1.8	6.9	60.7	2.4	8.4	0.06	8.7	0.05
New Orleans	28.1	+6.5	13.2	2.3	0.449	0.107	3.2	3.5	2.1	59.32%	3.0	2.9	0.2	0.0	2.6	98.04%	0.00%	2.9	0.2	0.1	26.6	1.4	0.4	93.8%	5.4	8.6	7.6	6.4	0.0	14.1	14.1	57.37%	49.75%	53.86%	52.50%	53.56%	52.73%	370.9	62.6	5.9	21.5	11.9	5.0	0.8	0.3	32:01	53.37%	0.344	41.87%	38.46%	0.06	0.7	24.8	107.9	6.1	0.8	4.3	39.62%	24.07%	28.14%	29.10%	36.2	26.2	10.0	72.36%	263.0	7.3	10.0	2.2	68.52%	1.6	4.35%	14.2	66.12%	109.5	60.38%	70.90%	0.2	2.3	2.0	0.0	3.8	0.0	176.4	164.5	5.9	4.6	78.22%	87.18%	0.00%	87.18%	0.00%	43.0	46.1	43.0	21.6	15.5	0.342	2.5	3.0	1.8	60.78%	2.2	2.1	0.2	0.1	2.8	92.11%	33.33%	2.5	0.0	0.1	21.5	0.0	0.4	98.1%	3.7	5.8	5.2	6.6	0.4	9.5	11.8	334.8	63.1	5.3	19.6	13.4	4.9	1.5	0.6	27:58	46.63%	0.310	36.40%	44.00%	0.07	1.2	22.6	93.9	4.7	0.8	4.1	35.88%	32.56%	24.02%	28.06%	37.3	22.9	14.4	61.51%	240.8	6.5	10.5	12.2	1.6	65.12%	88.7	7.85%	64.12%	71.94%	3.2	62.46%	0.1	1.5	1.4	0.0	4.6	0.1	202.6	174.8	4.8	2.5	51.85%	92.31%	0.00%	92.31%	1.27%	37.6	44.2	38.1	0.4	0.6	0.2	0.4	0.1	0.6	+0.8	0.8	0.9	0.6	0.3	0.0	1.4	1.14%	69.23%	70.00%	68.75%	2.05%	30.77%	31.25%	30.00%	7.4	64.0	1.2	5.6	43.5	2.6	8.6	0.06	7.7	0.04
Dallas	27.1	+7.1	15.9	0.4	0.406	0.090	3.1	3.4	1.9	57.41%	2.9	2.9	0.2	0.1	2.2	100.00%	66.67%	3.0	0.1	0.0	26.6	0.4	0.0	98.4%	4.2	8.7	5.5	8.8	0.0	12.9	14.2	48.91%	52.02%	47.40%	48.61%	50.47%	48.01%	431.5	66.8	6.5	23.7	12.8	6.0	1.0	0.4	29:32	49.24%	0.355	47.06%	43.75%	0.05	0.6	28.1	134.6	7.5	1.1	4.8	42.00%	36.73%	31.66%	31.18%	37.3	24.2	13.1	64.99%	296.9	8.0	12.2	1.9	61.22%	1.4	3.71%	14.3	60.42%	99.5	58.00%	68.82%	0.1	2.5	1.9	0.1	3.2	0.1	129.9	117.8	5.8	3.2	55.43%	75.00%	2.50%	76.92%	1.96%	37.0	41.6	37.7	20.1	16.3	0.316	2.2	3.6	1.8	50.88%	1.9	1.8	0.2	0.1	2.4	93.55%	50.00%	2.2	0.0	0.0	20.2	0.0	0.0	100.0%	4.9	6.6	4.9	3.7	0.0	11.5	8.6	327.0	63.4	5.2	20.4	12.6	4.2	1.4	0.6	30:27	50.76%	0.322	33.33%	45.45%	0.07	1.1	25.4	103.5	6.3	0.9	4.1	40.10%	40.00%	30.89%	31.65%	35.6	23.1	12.4	65.03%	223.5	6.3	9.7	11.8	1.3	60.00%	91.9	6.41%	59.90%	68.35%	2.4	57.49%	0.0	2.0	1.6	0.0	4.3	0.0	199.2	186.1	4.7	3.4	72.00%	81.25%	0.00%	81.25%	0.00%	43.1	46.2	43.1	0.7	0.9	0.4	0.5	0.0	1.1	-0.1	0.4	1.2	0.6	0.6	0.0	1.1	1.84%	52.94%	53.33%	52.63%	1.23%	47.06%	47.37%	46.67%	6.8	63.0	1.9	6.4	53.4	2.4	9.2	0.05	8.4	0.05
New England	25.5	+11.1	13.8	5.3	0.375	0.131	2.9	3.7	1.8	49.21%	2.7	2.4	0.2	0.1	2.4	86.96%	50.00%	2.5	0.3	0.1	22.8	2.2	0.8	88.4%	7.1	6.3	6.3	5.8	0.0	13.4	12.1	50.01%	56.36%	50.35%	53.52%	53.18%	51.93%	351.2	67.9	5.2	20.9	14.1	5.4	0.9	0.4	31:32	52.56%	0.308	38.33%	37.50%	0.07	1.1	27.6	105.9	6.8	1.1	3.8	40.64%	36.00%	32.58%	30.16%	38.6	23.4	15.2	60.58%	245.3	6.3	10.5	1.5	50.00%	1.6	4.09%	12.2	58.43%	86.6	59.36%	69.84%	0.4	2.1	1.7	0.1	5.1	0.0	227.5	207.8	5.6	3.6	63.54%	80.56%	5.56%	85.29%	0.00%	41.1	45.0	41.1	14.4	19.1	0.244	1.6	1.8	0.9	51.61%	1.6	1.5	0.1	0.0	2.7	96.30%	0.00%	1.3	0.4	0.0	12.1	2.5	0.0	83.0%	3.1	5.2	3.0	3.1	0.0	8.4	6.1	275.6	59.1	4.7	16.5	12.2	3.1	1.3	0.5	28:27	47.44%	0.279	25.60%	36.36%	0.10	2.1	23.8	101.7	5.0	0.5	4.3	40.30%	28.57%	30.36%	36.90%	32.5	18.4	14.1	56.52%	173.9	5.4	9.5	9.1	0.8	50.00%	62.8	8.00%	59.70%	63.10%	2.8	55.36%	0.4	1.1	1.0	0.0	5.6	0.2	242.5	223.9	3.7	1.9	50.79%	89.47%	0.00%	89.47%	4.17%	39.7	44.8	41.4	0.6	0.9	0.4	0.5	0.1	1.0	+1.2	1.5	1.6	0.6	1.0	0.0	2.2	1.52%	44.19%	53.33%	39.29%	4.71%	55.81%	60.71%	46.67%	5.7	50.4	1.9	6.6	55.6	2.4	8.8	0.04	8.4	0.05
Tennessee	24.8	+4.6	14.4	3.2	0.419	0.111	3.4	2.8	2.1	76.60%	3.2	3.1	0.2	0.1	1.3	96.30%	33.33%	3.1	0.2	0.1	22.8	1.8	0.4	91.3%	4.5	4.9	6.5	8.9	0.0	9.4	15.4	43.91%	44.74%	50.86%	51.63%	44.33%	51.24%	357.5	59.2	6.0	19.8	11.6	4.5	0.8	0.2	28:40	47.78%	0.334	38.58%	28.57%	0.08	1.3	28.5	142.6	6.9	1.3	5.0	48.21%	38.60%	34.82%	39.89%	27.3	18.0	9.3	65.95%	214.9	7.9	11.9	1.8	52.63%	3.4	10.94%	10.7	54.17%	106.7	51.79%	60.11%	0.3	1.1	0.5	0.1	4.9	0.0	232.2	212.6	4.8	2.5	51.22%	44.44%	11.11%	50.00%	0.00%	43.0	47.0	43.0	20.2	17.6	0.309	2.4	2.9	1.9	66.00%	2.1	1.8	0.2	0.1	2.4	86.11%	50.00%	2.4	0.0	0.0	20.5	0.0	0.0	100.0%	4.5	6.4	5.1	4.2	0.0	10.9	9.3	356.4	65.6	5.4	20.8	12.8	4.6	1.5	0.6	31:19	52.22%	0.317	36.41%	38.46%	0.07	1.2	25.7	104.1	5.9	0.9	4.1	39.19%	37.50%	28.61%	29.21%	37.4	23.9	13.5	63.94%	252.3	6.8	10.6	13.2	1.5	62.50%	88.6	6.34%	60.81%	70.79%	2.5	63.46%	0.0	1.7	1.4	0.2	4.5	0.0	207.6	189.5	4.8	2.8	59.26%	79.31%	10.34%	88.46%	0.00%	42.4	46.4	42.4	0.5	1.4	0.5	0.8	0.1	1.1	+0.4	0.9	1.1	0.6	0.5	0.0	1.5	1.94%	58.54%	60.87%	55.56%	2.36%	41.46%	44.44%	39.13%	6.1	56.3	2.2	7.5	61.9	1.6	9.2	0.05	8.2	0.06
Seattle	24.8	+0.9	15.1	0.6	0.383	0.004	3.0	3.6	2.3	62.90%	2.7	2.5	0.2	0.1	2.4	91.30%	50.00%	2.8	0.2	0.0	24.0	1.2	0.0	95.1%	4.7	6.9	5.3	7.4	0.5	11.6	12.7	47.71%	55.44%	48.49%	51.82%	51.58%	50.90%	374.9	64.9	5.8	21.0	12.6	5.1	0.8	0.4	30:31	50.87%	0.324	40.47%	50.00%	0.07	1.0	29.8	133.2	7.4	0.9	4.5	45.97%	31.37%	35.01%	35.52%	32.2	21.1	11.1	65.63%	241.7	7.5	11.4	1.9	62.75%	2.9	8.22%	11.8	56.02%	105.5	54.03%	64.48%	0.2	1.8	1.4	0.1	4.6	0.0	206.2	187.8	5.2	3.6	69.66%	80.00%	3.33%	82.76%	0.00%	40.9	44.9	40.9	23.9	15.7	0.379	2.8	3.2	1.9	58.18%	2.2	2.1	0.5	0.1	2.2	92.11%	25.00%	2.4	0.3	0.1	21.8	2.1	0.4	89.8%	5.4	6.9	3.6	8.1	0.0	12.2	11.7	375.8	63.2	5.9	21.5	11.5	4.4	0.8	0.4	29:28	49.13%	0.340	37.76%	50.00%	0.06	0.8	24.4	117.8	6.1	1.3	4.8	38.51%	46.81%	28.42%	31.36%	36.8	23.6	13.2	64.22%	257.9	7.0	10.9	13.7	1.1	40.43%	85.6	5.30%	61.49%	68.64%	2.1	63.66%	0.4	2.2	1.6	0.1	3.6	0.1	164.5	153.6	5.5	3.7	67.74%	73.68%	5.26%	77.78%	1.61%	42.1	45.9	42.8	0.4	1.6	0.8	0.8	0.0	1.2	+0.7	0.9	1.6	0.9	0.7	0.0	1.9	1.10%	52.73%	48.15%	57.14%	2.56%	47.27%	42.86%	51.85%	7.1	58.6	1.9	6.1	49.6	1.7	8.3	0.06	8.2	0.05
LA Rams	24.6	+1.9	15.2	-0.3	0.373	0.029	2.9	3.7	2.4	64.41%	2.6	2.6	0.2	0.1	2.2	100.00%	25.00%	2.6	0.2	0.0	22.9	1.9	0.0	92.4%	3.2	9.1	5.8	6.5	0.0	12.4	12.2	45.65%	52.51%	47.65%	47.61%	49.08%	47.63%	374.9	65.9	5.7	21.4	13.0	5.2	0.8	0.2	29:00	48.36%	0.324	39.90%	23.08%	0.06	1.0	25.1	93.7	5.8	1.2	3.7	38.01%	43.48%	26.90%	24.99%	39.5	24.8	14.7	62.82%	281.2	7.1	11.3	1.4	47.83%	1.4	3.36%	13.9	64.91%	85.6	61.99%	75.01%	0.2	2.1	1.5	0.1	4.2	0.1	195.5	177.4	5.3	4.1	76.47%	72.73%	3.03%	75.00%	1.49%	42.4	47.4	43.0	22.8	14.9	0.345	2.6	3.2	2.1	63.46%	2.6	2.5	0.1	0.0	2.4	97.56%	0.00%	2.4	0.2	0.0	21.1	1.8	0.0	92.3%	4.1	7.2	4.4	7.1	0.0	11.3	11.4	339.6	66.0	5.1	20.2	13.6	5.4	1.5	0.9	30:59	51.64%	0.307	39.45%	58.33%	0.07	1.1	27.8	113.1	6.2	0.9	4.1	42.05%	35.71%	30.86%	33.29%	35.1	21.8	13.4	61.92%	226.6	6.5	10.4	12.1	1.4	54.76%	86.8	8.17%	57.95%	66.71%	3.1	59.88%	0.2	1.9	1.5	0.0	4.6	0.0	201.4	188.2	5.0	3.6	72.50%	80.00%	0.00%	80.00%	0.00%	41.3	44.1	41.3	1.1	1.1	0.4	0.6	0.1	1.5	0.0	0.8	1.4	0.7	0.8	0.0	1.5	2.69%	52.50%	58.82%	47.83%	2.31%	47.50%	52.17%	41.18%	7.4	56.2	1.8	6.6	51.8	1.9	7.6	0.06	7.9	0.05
