Team Names	Points per Game	Average Scoring Margin	Yards per Point	Yards per Point Margin	Points per Play	Points per Play Margin	Touchdowns per Game	Red Zone Scoring Attempts per Game	Red Zone Scores per Game (TDs only)	Red Zone Scoring Percentage (TD only)	Extra Point Attempts per Game	Extra Points Made per Game	Two Point Conversion Attempts per Game	Two Point Conversions per Game	Points per Field Goal Attempt	Extra Point Conversion Percentage	Two Point Conversion Percentage	Offensive Touchdowns per Game	Defensive Touchdowns per Game	Special Teams Touchdowns per Game	Offensive Points per Game (Estimated)	Defensive Points per Game (Estimated)	Special Teams Points per Game (Estimated)	Offensive Point Share Percentage (Estimated)	1st Quarter Points/Game	2nd Quarter Points/Game	3rd Quarter Points/Game	4th Quarter Points/Game	Overtime Points/Game	1st Half Points/Game	2nd Half Points/Game	1st Quarter Time of Possession Share %	2nd Quarter Time of Possession Share %	3rd Quarter Time of Possession Share %	4th Quarter Time of Possession Share %	1st Half Time of Possession Share %	2nd Half Time of Possession Share %	Yards per Game	Plays per Game	Yards per Play	First Downs per Game	Third Downs per Game	Third Down Conversions per Game	Fourth Downs per Game	Fourth Down Conversions per Game	Average Time of Possession (Excluding OT)	Time of Possession Percentage (Net of OT)	First Downs per Play	Third Down Conversion Percentage	Fourth Down Conversion Percentage	Punts per Play	Punts per Offensive Score	Rushing Attempts per Game	Rushing Yards per Game	Rushing First Downs per Game	Rushing Touchdowns per Game	Yards per Rush Attempt	Rushing Play Percentage 	Rushing Touchdown Percentage	Rushing First Down Percentage	Rushing Yards Percentage	Pass Attempts per Game	Completions per Game	Incompletions per Game	Completion Percentage	Passing Yards per Game	Yards per Pass Attempt	Yards per Completion	Passing Touchdowns per Game	Passing Touchdown Percentage	QB Sacked per Game	QB Sacked Percentage	Passing First Downs per Game	Passing First Down Percentage	Average Team Passer Rating	Passing Play Percentage	Passing Yards Percentage	Non-Offensive Touchdowns per Game	Field Goal Attempts per Game	Field Goals Made per Game	Field Goals Got Blocked per Game	Punt Attempts per Game	Punts Got Blocked per Game	Gross Punt Yards per Game	Net Punt Yards per Game	Kickoffs per Game	Touchbacks per Game	Kickoff Touchback Percentage	Field Goal Conversion Percentage	Field Goal Got Blocked Percentage	Field Goal Conversion Percentage (Excluding Blocks) 	Punt Blocked Percentage	Net Yards per Punt Attempt	Gross Yards per Successful Punt	Net Yards per Successful Punt	Opponent Points per Game	Opp Yards per Point	Opponent Points per Play	Opponent Touchdowns per Game	Opponent Red Zone Scoring Attempts per Game	Opponent Red Zone Scores per Game (TDs only)	Opponent Red Zone Scoring Percentage (TD only)	Opponent Extra Point Attempts per Game	Opponent Extra Points Made per Game	Opponent Two Point Conversion Attempts per Game	Opponent Two Point Conversions per Game	Opponent Points per Field Goal Attempt	Opponent Extra Point Conversion Percentage	Opponent Two Point Conversion Percentage	Opponent Offensive Touchdowns per Game	Opponent Defensive Touchdowns per Game	Opponent Special Teams Touchdowns per Game	Opponent Offensive Points per Game (Estimated)	Opponent Defensive Points per Game (Estimated)	Opponent Special Teams Points per Game (Estimated)	Opponent Offensive Point Share Percentage (Estimated)	Opp 1st Quarter Points/Game	Opp 2nd Quarter Points/Game	Opp 3rd Quarter Points/Game	Opp 4th Quarter Points/Game	Opp Overtime Points/Game	Opponent 1st Half Points/Game	Opponent 2nd Half Points/Game	Opponent Yards per Game	Opponent Plays per Game	Opponent Yards per Play	Opponent First Downs per Game	Opponent Third Downs per Game	Opponent Third Down Conversions per Game	Opponent Fourth Downs per Game	Opponent Fourth Down Conversions per Game	Opponent Average Time of Possession (Net of OT)	Opponent Time of Possession Percentage (Net of OT)	Opponent First Downs per Play	Opponent Third Down Conversion Percentage	Opponent Fourth Down Conversion Percentage	Opponent Punts per Play	Opponent Punts per Offensive Score	Opponent Rushing Attempts per Game	Opponent Rushing Yards per Game	Opponent Rushing First Downs per Game	Opponent Rushing Touchdowns per Game	Opponent Yards per Rush Attempt	Opponent Rushing Play Percentage 	Opponent Rushing Touchdown Percentage	Opponent Rushing First Down Percentage	Opponent Rushing Yards Percentage	Opponent Pass Attempts per Game	Opponent Completions per Game	Opponent Incompletions per Game	Opponent Completion Percentage	Opponent Passing Yards per Game	Opponent Yards per Pass Attempt	Opponent Yards per Completion	Opponent Passing First Downs per Game	Opponent Passing Touchdowns per Game	Opponent Passing Touchdown Percentage	Opponent Average Team Passer Rating	Sack Percentage	Opponent Passing Play Percentage	Opponent Passing Yards Percentage	Sacks per Game	Opponent Passing First Down Percentage	Opponent Non-Offensive Touchdowns per Game	Opponent Field Goal Attempts per Game	Opponent Field Goals Made per Game	Field Goals Blocked per Game	Opponent Punt Attempts per Game	Punts Blocked per Game	Opponent Gross Punt Yards per Game	Opponent Net Punt Yards per Game	Opponent Kickoffs per Game	Opponent Touchbacks per Game	Opponent Kickoff Touchback Percentage	Opponent Field Goal Conversion Percentage	Block Field Goal Percentage	Opponent Field Goal Conversion Percentage (Net of Blocks) 	Block Punt Percentage	Opponent Net Yards per Punt Attempt	Opponent Gross Yards per Successful Punt	Opponent Net Yards per Successful Punt	Interceptions Thrown per Game	Fumbles per Game	Fumbles Lost per Game	Fumbles Not Lost per Game	Safeties per Game	Giveaways per Game	Turnover Margin per Game	Opponent Interceptions Thrown per Game	Opponent Fumbles per Game	Opponent Fumbles Lost per Game	Opponent Fumbles Not Lost per Game	Opponent Safeties per Game	Takeaways per Game	Interceptions Thrown Percentage	Fumble Recovery Percentage	Giveaway Fumble Recovery Percentage	Takeaway Fumble Recovery Percentage	Opponent Interceptions Thrown Percentage	Opponent Fumble Recovery Percentage	Opponent Giveaway Fumble Recovery Percentage	Opponent Takeaway Fumble Recovery Percentage	Penalties per Game	Penalty Yards per Game	Penalty First Downs per Game	Opponent Penalties per Game	Opponent Penalty Yards per Game	Opponent Penalty First Downs per Game	Penalty Yards per Penalty	Penalties per Play	Opponent Penalty Yards per Penalty	Opponent Penalties per Play
Baltimore	36.7	+16.7	14.0	3.6	0.493	0.130	4.7	5.3	3.3	62.50%	3.7	3.7	1.0	0.0	3.0	100.00%	0.00%	4.7	0.0	0.0	37.7	0.0	0.0	100.0%	11.3	10.3	5.7	9.3	0.0	21.7	15.0	51.04%	53.44%	66.30%	74.74%	52.24%	70.52%	511.7	74.3	6.9	28.7	12.7	6.3	2.3	1.7	36:49	61.38%	0.386	50.00%	71.43%	0.03	0.4	37.0	216.7	11.3	2.0	5.9	49.78%	42.86%	39.53%	42.35%	35.3	23.0	12.3	65.09%	295.0	8.3	12.8	2.7	57.14%	2.0	5.36%	15.7	54.65%	117.6	50.22%	57.65%	0.0	1.7	1.7	0.0	2.3	0.0	112.7	103.0	7.3	4.7	63.64%	100.00%	0.00%	100.00%	0.00%	44.1	48.3	44.1	20.0	17.5	0.364	2.0	3.0	1.7	55.56%	1.7	1.3	0.3	0.3	3.0	80.00%	100.00%	2.0	0.0	0.0	20.0	0.0	0.0	100.0%	1.0	12.0	3.3	3.7	0.0	13.0	7.0	350.7	55.0	6.4	18.0	10.0	3.3	0.7	0.3	23:10	38.62%	0.327	33.33%	50.00%	0.08	1.1	16.3	60.3	4.0	0.7	3.7	29.70%	33.33%	22.22%	17.21%	36.3	22.3	14.0	61.47%	290.3	8.0	13.0	12.0	1.3	66.67%	92.8	6.03%	70.30%	82.79%	2.3	66.67%	0.0	2.0	2.0	0.0	4.3	0.0	225.7	194.3	5.0	3.3	66.67%	100.00%	0.00%	100.00%	0.00%	44.8	52.1	44.8	0.0	0.7	0.0	0.7	0.0	0.0	+1.0	0.7	1.7	0.3	1.3	0.0	1.0	0.00%	42.86%	100.00%	20.00%	1.83%	57.14%	80.00%	0.00%	7.0	54.0	1.7	7.0	55.0	2.0	7.7	0.05	7.9	0.05
Kansas City	33.7	+12.3	14.5	4.1	0.526	0.186	4.0	4.0	2.0	50.00%	4.0	3.7	0.0	0.0	3.0	91.67%	--	4.0	0.0	0.0	34.0	0.0	0.0	100.0%	5.7	19.0	4.7	4.3	0.0	24.7	9.0	49.89%	49.59%	50.00%	52.96%	49.74%	51.48%	487.0	64.0	7.6	25.0	11.0	6.0	0.3	0.0	30:22	50.61%	0.391	54.55%	0.00%	0.04	0.4	24.7	94.7	6.7	0.7	3.8	38.54%	16.67%	26.67%	19.44%	38.3	27.3	11.0	71.30%	392.3	10.2	14.4	3.3	83.33%	1.0	2.54%	15.0	60.00%	133.8	61.46%	80.56%	0.0	2.0	2.0	0.0	2.7	0.0	111.7	95.0	7.0	5.3	76.19%	100.00%	0.00%	100.00%	0.00%	35.6	41.9	35.6	21.3	18.5	0.340	2.7	3.7	2.0	54.55%	1.3	1.3	1.3	0.0	3.0	100.00%	0.00%	2.7	0.0	0.0	22.7	0.0	0.0	100.0%	7.7	2.0	2.3	9.3	0.0	9.7	11.7	395.7	62.7	6.3	22.0	12.3	5.3	1.7	1.3	29:38	49.39%	0.351	43.24%	80.00%	0.06	0.9	22.3	137.7	7.7	1.3	6.2	35.64%	50.00%	34.85%	34.79%	38.0	24.0	14.0	63.16%	258.0	6.8	10.8	13.0	1.3	50.00%	85.2	5.79%	64.36%	65.21%	2.3	59.09%	0.0	1.3	1.3	0.0	3.7	0.0	171.0	145.3	5.0	2.7	53.33%	100.00%	0.00%	100.00%	0.00%	39.6	46.6	39.6	0.0	1.3	0.3	1.0	0.0	0.3	+1.0	1.0	1.3	0.3	1.0	0.0	1.3	0.00%	50.00%	75.00%	25.00%	2.63%	50.00%	75.00%	25.00%	6.3	66.7	3.3	8.0	61.0	1.3	10.5	0.05	7.6	0.06
San Francisco	32.0	+14.0	13.2	2.6	0.478	0.179	3.7	4.7	2.0	42.86%	3.3	3.3	0.3	0.3	2.2	100.00%	100.00%	3.0	0.7	0.0	27.0	4.7	0.0	85.3%	5.7	5.3	12.7	8.3	0.0	11.0	21.0	43.85%	54.44%	57.59%	63.37%	49.15%	60.48%	421.0	67.0	6.3	23.3	11.0	5.3	0.0	0.0	32:53	54.81%	0.348	48.48%	--	0.03	0.4	38.0	175.0	9.3	1.3	4.6	56.72%	36.36%	40.00%	41.57%	28.3	19.7	8.7	69.41%	246.0	8.7	12.5	1.7	45.45%	0.7	2.30%	11.7	50.00%	96.9	43.28%	58.43%	0.7	2.7	2.0	0.0	2.3	0.0	105.3	98.7	6.7	3.3	50.00%	75.00%	0.00%	75.00%	0.00%	42.3	45.1	42.3	18.0	15.7	0.298	2.0	2.7	0.7	25.00%	2.0	2.0	0.0	0.0	2.4	100.00%	--	1.7	0.3	0.0	15.7	2.3	0.0	87.0%	4.3	3.3	4.7	5.7	0.0	7.7	10.3	283.3	60.3	4.7	15.3	13.7	5.7	1.7	0.3	27:06	45.19%	0.254	41.46%	20.00%	0.07	1.3	22.3	75.0	4.7	0.0	3.4	37.02%	0.00%	30.43%	26.47%	35.0	20.0	15.0	57.14%	208.3	6.0	10.4	8.7	1.7	83.33%	72.7	7.89%	62.98%	73.53%	3.0	56.52%	0.3	1.7	1.3	0.0	4.3	0.0	194.0	168.3	4.3	3.3	76.92%	80.00%	0.00%	80.00%	0.00%	38.8	44.8	38.8	1.3	1.7	1.3	0.3	0.0	2.7	-0.3	1.7	2.0	0.7	1.3	0.0	2.3	4.71%	27.27%	20.00%	33.33%	4.76%	72.73%	66.67%	80.00%	8.3	77.7	2.3	7.0	63.0	2.0	9.3	0.07	9.0	0.05
Tampa Bay	22.7	-3.0	15.9	-3.0	0.345	-0.054	2.3	3.7	1.0	27.27%	2.3	1.7	0.0	0.0	2.3	71.43%	--	2.0	0.3	0.0	21.0	2.3	0.0	90.0%	5.0	10.0	4.7	3.0	0.0	15.0	7.7	58.30%	37.93%	59.30%	60.07%	48.11%	59.69%	361.0	65.7	5.5	20.3	12.3	3.7	1.0	0.3	32:20	53.90%	0.310	29.73%	33.33%	0.06	0.9	29.7	121.7	6.3	0.3	4.1	45.18%	14.29%	31.15%	33.70%	32.7	19.7	13.0	60.20%	239.3	7.3	12.2	1.7	71.43%	3.3	9.26%	11.7	57.38%	85.5	54.82%	66.30%	0.3	3.0	2.3	0.0	4.0	0.0	172.0	148.0	5.7	5.0	88.24%	77.78%	0.00%	77.78%	0.00%	37.0	43.0	37.0	25.7	12.9	0.399	2.3	3.3	1.0	30.00%	1.7	1.7	0.7	0.7	2.7	100.00%	100.00%	1.7	0.7	0.0	19.7	5.3	0.0	78.7%	3.0	5.3	10.7	6.7	0.0	8.3	17.3	330.7	64.3	5.1	18.0	13.3	4.7	1.3	0.3	27:39	46.10%	0.280	35.00%	25.00%	0.06	0.8	23.3	69.7	4.3	0.7	3.0	36.27%	28.57%	24.07%	21.07%	38.0	22.0	16.0	57.89%	261.0	6.9	11.9	11.3	1.0	42.86%	86.0	7.32%	63.73%	78.93%	3.0	62.96%	0.7	3.0	2.7	0.0	4.0	0.0	196.0	186.0	5.7	4.7	82.35%	88.89%	0.00%	88.89%	0.00%	46.5	49.0	46.5	1.3	1.3	0.3	1.0	0.0	1.7	0.0	0.3	2.3	1.3	1.0	0.3	1.7	4.08%	63.64%	75.00%	57.14%	0.88%	36.36%	42.86%	25.00%	8.0	61.0	2.3	7.3	65.3	2.3	7.6	0.06	8.9	0.06
New Orleans	24.0	-3.3	14.2	1.8	0.419	0.000	2.7	2.3	1.3	57.14%	2.3	2.0	0.3	0.0	2.6	85.71%	0.00%	2.0	0.3	0.3	20.0	2.3	2.3	81.1%	2.3	6.3	8.0	7.3	0.0	8.7	15.3	46.63%	42.30%	59.96%	47.37%	44.46%	53.67%	339.7	57.3	5.9	18.3	11.7	4.7	0.7	0.3	29:26	49.06%	0.320	40.00%	50.00%	0.08	0.9	21.3	97.7	4.0	0.7	4.6	37.21%	25.00%	21.82%	28.75%	35.0	23.7	11.3	67.62%	242.0	6.9	10.2	1.3	50.00%	1.0	2.78%	13.0	70.91%	93.0	62.79%	71.25%	0.7	2.3	2.0	0.0	4.3	0.0	218.7	200.7	5.3	4.3	81.25%	85.71%	0.00%	85.71%	0.00%	46.3	50.5	46.3	27.3	16.0	0.418	3.7	4.3	3.0	69.23%	3.3	3.3	0.0	0.0	3.0	100.00%	--	3.7	0.0	0.0	27.7	0.0	0.0	100.0%	3.3	5.7	7.0	11.3	0.0	9.0	18.3	436.3	65.3	6.7	22.7	13.3	5.7	1.7	0.7	30:33	50.94%	0.347	42.50%	40.00%	0.06	0.9	26.3	134.7	6.7	1.7	5.1	40.31%	45.45%	29.41%	30.86%	36.0	23.7	12.3	65.74%	301.7	8.4	12.7	13.7	2.0	54.55%	108.4	7.69%	59.69%	69.14%	3.0	60.29%	0.0	0.7	0.7	0.0	4.0	0.0	178.7	143.0	5.0	3.0	60.00%	100.00%	0.00%	100.00%	0.00%	35.8	44.7	35.8	0.7	1.0	0.3	0.7	0.0	1.0	0.0	0.3	0.7	0.7	0.0	0.0	1.0	1.90%	80.00%	66.67%	100.00%	0.93%	20.00%	0.00%	33.33%	9.7	68.3	1.3	7.7	62.3	2.3	7.1	0.08	8.1	0.06
Dallas	32.3	+17.7	14.9	8.0	0.500	0.267	4.3	3.7	3.0	81.82%	4.3	4.3	0.0	0.0	2.0	100.00%	--	4.3	0.0	0.0	32.3	0.0	0.0	100.0%	5.7	9.3	11.7	5.7	0.0	15.0	17.3	44.74%	60.89%	54.56%	54.48%	52.81%	54.52%	481.3	64.7	7.4	25.3	10.3	6.0	0.0	0.0	32:12	53.67%	0.392	58.06%	--	0.05	0.6	32.7	179.0	10.0	1.3	5.5	50.52%	30.77%	39.47%	37.19%	31.3	23.3	8.0	74.47%	302.3	9.6	13.0	3.0	69.23%	0.7	2.08%	14.0	55.26%	128.0	49.48%	62.81%	0.0	1.0	0.7	0.0	3.0	0.0	133.0	127.3	6.0	4.7	77.78%	66.67%	0.00%	66.67%	0.00%	42.4	44.3	42.4	14.7	22.9	0.233	1.7	3.3	1.7	50.00%	1.7	1.7	0.0	0.0	2.2	100.00%	--	1.7	0.0	0.0	14.7	0.0	0.0	100.0%	3.3	3.3	3.3	4.7	0.0	6.7	8.0	336.0	63.0	5.3	20.3	11.7	2.3	3.0	1.3	27:48	46.33%	0.323	20.00%	44.44%	0.07	1.6	19.3	90.0	4.7	0.7	4.7	30.69%	40.00%	22.95%	26.79%	42.0	26.3	15.7	62.70%	246.0	5.9	9.3	13.3	1.0	60.00%	87.8	3.82%	69.31%	73.21%	1.7	65.57%	0.0	1.3	1.0	0.0	4.3	0.0	194.3	188.7	3.7	3.0	81.82%	75.00%	0.00%	75.00%	0.00%	43.5	44.8	43.5	0.7	0.0	0.0	0.0	0.0	0.7	+0.3	0.0	2.0	1.0	1.0	0.0	1.0	2.13%	50.00%	--	50.00%	0.00%	50.00%	50.00%	--	7.3	71.3	1.3	6.3	49.7	2.3	9.7	0.06	7.8	0.05
New England	35.3	+29.7	11.6	23.6	0.517	0.416	4.3	3.7	2.0	54.55%	4.3	3.3	0.0	0.0	2.6	76.92%	--	3.7	0.7	0.0	31.7	4.7	0.0	87.2%	9.0	8.7	10.0	7.7	0.0	17.7	17.7	58.22%	60.33%	63.48%	49.70%	59.28%	56.59%	408.3	68.3	6.0	24.0	13.3	6.3	0.0	0.0	34:45	57.94%	0.351	47.50%	--	0.06	0.7	30.3	97.0	7.0	1.3	3.2	44.39%	30.77%	29.17%	23.76%	36.7	25.0	11.7	68.18%	311.3	8.5	12.5	2.3	53.85%	1.3	3.51%	15.0	62.50%	112.6	55.61%	76.24%	0.7	2.3	2.0	0.0	4.3	0.0	192.3	184.0	7.3	6.3	86.36%	85.71%	0.00%	85.71%	0.00%	42.5	44.4	42.5	5.7	35.1	0.101	0.7	0.7	0.0	0.00%	0.7	0.7	0.0	0.0	3.0	100.00%	--	0.0	0.7	0.0	1.0	4.7	0.0	17.6%	0.0	0.0	3.3	2.3	0.0	0.0	5.7	199.0	56.3	3.5	10.7	13.0	1.7	2.7	1.0	25:14	42.06%	0.189	12.82%	37.50%	0.13	7.3	16.0	36.7	1.3	0.0	2.3	28.40%	0.00%	12.50%	18.43%	36.0	19.0	17.0	52.78%	162.3	4.5	8.5	7.3	0.0	0.00%	44.5	10.74%	71.60%	81.57%	4.3	68.75%	0.7	0.3	0.3	0.0	7.3	0.0	330.0	300.7	2.0	1.0	50.00%	100.00%	0.00%	100.00%	0.00%	41.0	45.0	41.0	0.3	0.7	0.7	0.0	0.0	1.0	+1.0	2.0	0.7	0.0	0.7	0.0	2.0	0.91%	0.00%	0.00%	0.00%	5.56%	100.00%	100.00%	100.00%	6.7	59.7	2.0	5.0	47.7	2.0	8.9	0.05	9.5	0.04
Tennessee	22.3	+5.0	13.8	4.0	0.358	0.066	2.7	2.7	2.0	75.00%	2.7	2.7	0.0	0.0	2.2	100.00%	--	2.3	0.3	0.0	19.3	3.0	0.0	86.6%	1.0	5.3	6.7	9.3	0.0	6.3	16.0	47.04%	54.70%	49.07%	55.11%	50.87%	52.09%	307.3	62.3	4.9	20.0	12.3	3.7	0.7	0.0	30:53	51.48%	0.321	29.73%	0.00%	0.11	1.8	26.0	112.7	6.7	1.0	4.3	41.71%	37.50%	33.33%	36.66%	30.7	18.7	12.0	60.87%	194.7	6.3	10.4	1.3	50.00%	5.7	15.60%	10.3	51.67%	99.3	58.29%	63.34%	0.3	1.3	1.0	0.0	6.7	0.0	312.3	275.3	4.7	2.7	57.14%	75.00%	0.00%	75.00%	0.00%	41.3	46.9	41.3	17.3	17.8	0.292	2.3	2.3	2.0	85.71%	2.3	1.3	0.0	0.0	3.0	57.14%	--	2.3	0.0	0.0	18.3	0.0	0.0	100.0%	9.0	2.0	3.3	3.0	0.0	11.0	6.3	308.7	59.3	5.2	17.3	11.7	3.3	1.3	0.3	29:06	48.52%	0.292	28.57%	25.00%	0.09	1.8	24.7	119.0	5.7	0.3	4.8	41.57%	14.29%	32.69%	38.55%	32.0	20.7	11.3	64.58%	189.7	5.9	9.2	9.7	2.0	85.71%	86.9	7.69%	58.43%	61.45%	2.7	55.77%	0.0	0.7	0.7	0.0	5.3	0.0	244.3	229.0	4.3	2.7	61.54%	100.00%	0.00%	100.00%	0.00%	42.9	45.8	42.9	0.0	1.7	0.3	1.3	0.3	0.3	+1.3	1.3	0.3	0.3	0.0	0.0	1.7	0.00%	83.33%	80.00%	100.00%	4.17%	16.67%	0.00%	20.00%	6.7	76.7	3.0	10.0	92.3	2.0	11.5	0.05	9.2	0.08
Seattle	25.3	-1.0	15.4	-3.3	0.386	-0.076	3.7	3.0	2.7	88.89%	3.3	3.3	0.0	0.0	0.0	100.00%	--	3.7	0.0	0.0	25.7	0.0	0.0	100.0%	2.3	7.0	4.7	11.3	0.0	9.3	16.0	49.52%	62.89%	41.63%	49.26%	56.20%	45.44%	390.7	65.7	5.9	21.0	13.0	4.7	1.7	0.7	30:29	50.82%	0.320	35.90%	40.00%	0.08	1.5	28.0	110.7	5.7	1.3	4.0	42.64%	36.36%	26.98%	28.33%	35.0	25.0	10.0	71.43%	280.0	8.0	11.2	2.3	63.64%	2.7	7.08%	13.0	61.90%	119.6	57.36%	71.67%	0.0	0.3	0.0	0.0	5.3	0.0	248.7	209.0	4.3	3.0	69.23%	0.00%	0.00%	0.00%	0.00%	39.2	46.6	39.2	26.3	12.1	0.462	3.3	3.0	1.7	55.56%	2.7	2.3	0.7	0.0	2.4	87.50%	0.00%	2.7	0.3	0.3	22.7	2.3	2.3	82.9%	3.3	12.3	3.3	7.3	0.0	15.7	10.7	318.3	57.0	5.6	18.0	12.3	4.0	0.7	0.3	29:30	49.18%	0.316	32.43%	50.00%	0.09	1.1	17.7	67.7	3.3	0.7	3.8	30.99%	20.00%	18.52%	21.26%	37.3	24.7	12.7	66.07%	250.7	6.7	10.2	12.3	2.0	60.00%	100.4	5.08%	69.01%	78.74%	2.0	68.52%	0.7	1.7	1.3	0.0	5.0	0.0	241.7	227.7	5.7	4.0	70.59%	80.00%	0.00%	80.00%	0.00%	45.5	48.3	45.5	0.0	1.3	1.3	0.0	0.0	1.3	+0.3	0.3	2.0	1.3	0.7	0.0	1.7	0.00%	40.00%	0.00%	66.67%	0.89%	60.00%	33.33%	100.00%	8.3	67.0	2.3	7.7	68.3	2.3	8.0	0.07	8.9	0.06
LA Rams	25.7	+9.3	13.9	3.5	0.391	0.125	2.7	4.3	2.7	61.54%	2.7	2.7	0.0	0.0	2.3	100.00%	--	2.7	0.0	0.0	25.7	0.0	0.0	100.0%	2.0	5.3	10.3	8.0	0.0	7.3	18.3	41.85%	54.93%	53.44%	54.22%	48.39%	53.83%	358.0	65.7	5.5	20.7	14.7	6.7	0.0	0.0	30:40	51.11%	0.315	45.45%	--	0.05	0.7	28.7	123.7	6.3	1.3	4.3	43.65%	50.00%	30.65%	34.54%	35.0	22.0	13.0	62.86%	234.3	6.7	10.7	1.3	50.00%	2.0	5.41%	13.0	62.90%	84.5	56.35%	65.46%	0.0	3.0	2.3	0.0	3.3	0.3	140.7	119.3	6.0	4.7	77.78%	77.78%	0.00%	77.78%	10.00%	35.8	46.9	39.8	16.3	17.5	0.266	1.3	2.7	1.3	50.00%	1.3	1.3	0.0	0.0	2.6	100.00%	--	1.3	0.0	0.0	16.3	0.0	0.0	100.0%	0.0	4.0	6.7	5.7	0.0	4.0	12.3	285.7	61.3	4.7	18.0	13.3	5.0	1.0	0.0	29:20	48.89%	0.293	37.50%	0.00%	0.08	1.4	22.3	93.0	4.7	1.0	4.2	36.41%	75.00%	25.93%	32.56%	36.3	21.0	15.3	57.80%	192.7	5.3	9.2	11.7	0.3	25.00%	66.2	6.84%	63.59%	67.44%	2.7	64.81%	0.0	2.7	2.3	0.0	5.0	0.0	225.7	198.7	4.0	3.7	91.67%	87.50%	0.00%	87.50%	0.00%	39.7	45.1	39.7	1.0	1.0	0.7	0.3	0.0	1.7	0.0	1.0	1.3	0.7	0.7	0.0	1.7	2.86%	42.86%	33.33%	50.00%	2.75%	57.14%	50.00%	66.67%	6.7	52.7	1.3	8.3	64.3	1.7	7.9	0.05	7.7	0.07
